Version: 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Suffix,Eat1,Eat2,Eat3,Gho1,Gho2,Had1,Htb1,Iagi,Iatt,Idef,Ihid,Iint,Isib,Istr,Isx1,Ncl1,Ncl3,Ncl4,Ncl5,Ncl6,Neg1,Neg2,Neg3,Neg4,Neg5,Neg6,Neu1,Neu3,Neu4,Nso1,Nso3,Owk1,Owk2,Owk3,Owk4,Ply1,Ply2,Ply3,Ply4,Ply5,Prg1,Prg3,Prg4,Prg5,Uls1,Uls2,Uls3,Uls4,Uls5,Ulsu,Usl1,[1],[2],[3],aani,aare,aart,abpx,abpy,abuf,acap,acat,acdn,achd,adur,aeat,aefl,aefs,ahdu,aher,ahky,aite,alev,alsk,amat,amcs,amsp,anam,ansf,aord,aorf,aoro,arac,aran,arar,areq,aret,arhk,arlv,arpx,arpy,arqa,arut,asat,ata0,atar,atat,atp1,aub1,aubx,auby,bsk1,bsk2,bsk3,fak1,fak2,fak3,fak5
AJ1A,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""firebolt""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""firebolt""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,1,,,"""""",,,,"""""",,,,0,"""U""",,2,,,,,"""单位主动技能模板 46""","""7""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AJ42,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 46""","""7""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AK1A,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flamestrike""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flamestrike""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 46""","""8""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AK42,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 46""","""8""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AL1A,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flamingarrows""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flamingarrows""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,1,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 46""","""9""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AL42,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 46""","""9""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AM1A,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flamingarrowstarg""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flamingarrowstarg""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 46""","""10""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AM42,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 46""","""10""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AN1A,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flare""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flare""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 46""","""11""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AN42,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 46""","""11""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AO1A,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""forceboard""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""forceboard""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 46""","""12""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AO42,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 46""","""12""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AD1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""faeriefire""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""faeriefire""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,2,,,"""""",,,,"""""",,,,0,"""Q""",,2,,,,,"""单位主动技能模板 47""","""1""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AD43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""1""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AE1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""faeriefireoff""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""faeriefireoff""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,2,,,"""""",,,,"""""",,,,0,"""W""",,2,,,,,"""单位主动技能模板 47""","""2""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AE43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""2""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AF1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""faeriefireon""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""faeriefireon""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,2,,,"""""",,,,"""""",,,,0,"""E""",,2,,,,,"""单位主动技能模板 47""","""3""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AF43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""3""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AG1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""fanofknives""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""fanofknives""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,2,,,"""""",,,,"""""",,,,0,"""R""",,2,,,,,"""单位主动技能模板 47""","""4""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AG43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""4""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AH1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""farsight""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""farsight""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,1,,,"""""",,,,"""""",,,,0,"""D""",,2,,,,,"""单位主动技能模板 47""","""5""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AH43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""5""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AI1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""fingerofdeath""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""fingerofdeath""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,1,,,"""""",,,,"""""",,,,0,"""F""",,2,,,,,"""单位主动技能模板 47""","""6""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AI43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""6""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AJ1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""firebolt""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""firebolt""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,1,,,"""""",,,,"""""",,,,0,"""U""",,2,,,,,"""单位主动技能模板 47""","""7""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AJ43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""7""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AK1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flamestrike""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flamestrike""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 47""","""8""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AK43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""8""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AL1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flamingarrows""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flamingarrows""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,1,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 47""","""9""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AL43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""9""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AM1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flamingarrowstarg""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flamingarrowstarg""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 47""","""10""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AM43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""10""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AN1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flare""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flare""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 47""","""11""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AN43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""11""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AO1B,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""forceboard""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""forceboard""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 47""","""12""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AO43,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 47""","""12""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AD1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""faeriefire""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""faeriefire""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,2,,,"""""",,,,"""""",,,,0,"""Q""",,2,,,,,"""单位主动技能模板 48""","""1""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AD44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""1""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AE1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""faeriefireoff""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""faeriefireoff""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,2,,,"""""",,,,"""""",,,,0,"""W""",,2,,,,,"""单位主动技能模板 48""","""2""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AE44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""2""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AF1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""faeriefireon""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""faeriefireon""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,2,,,"""""",,,,"""""",,,,0,"""E""",,2,,,,,"""单位主动技能模板 48""","""3""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AF44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""3""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AG1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""fanofknives""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""fanofknives""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,2,,,"""""",,,,"""""",,,,0,"""R""",,2,,,,,"""单位主动技能模板 48""","""4""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AG44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""4""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AH1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""farsight""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""farsight""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,1,,,"""""",,,,"""""",,,,0,"""D""",,2,,,,,"""单位主动技能模板 48""","""5""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AH44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""5""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AI1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""fingerofdeath""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""fingerofdeath""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,1,,,"""""",,,,"""""",,,,0,"""F""",,2,,,,,"""单位主动技能模板 48""","""6""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AI44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""6""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AJ1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""firebolt""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""firebolt""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,1,,,"""""",,,,"""""",,,,0,"""U""",,2,,,,,"""单位主动技能模板 48""","""7""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AJ44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""7""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AK1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flamestrike""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flamestrike""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 48""","""8""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AK44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""8""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AL1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flamingarrows""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flamingarrows""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,1,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 48""","""9""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AL44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""9""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AM1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flamingarrowstarg""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flamingarrowstarg""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 48""","""10""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AM44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""10""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AN1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""flare""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""flare""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 48""","""11""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AN44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""11""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AO1C,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""forceboard""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""forceboard""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 48""","""12""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AO44,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 48""","""12""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AD1D,ANcl,,,,,,,,,,,,,,,,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに17おなに0.0000おなに0おなに""faeriefire""おなに0.0000おなに""- 无 -""おなに""1""","0.0000おなに17おなに0.0000おなに0おなに""faeriefire""おなに0.0000おなに""1""",,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,2,,,"""""",,,,"""""",,,,0,"""Q""",,2,,,,,"""单位主动技能模板 49""","""1""",,,,"""human""",{,,,,,,,,,,,,,"""""",{,{,,,,,,,,,
AD45,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 49""","""1""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
